CancerType,WSI-ID,NumNucleiSample,SizeOfNuclei-Average,SizeOfNuclei-Stddev,Note,SegmentationUnacceptableOrNot,VisualAssessmentComment
cesc,TCGA-VS-A8EL-01Z-00-DX1.EF7B6F23-A566-4E2F-9935-28643B7E5357.svs,TCGA-VS-A8EL-01Z-00-DX1,x,x,x,0,false segmentation in regions with blue stains
cesc,TCGA-ZX-AA5X-01Z-00-DX1.8C4B54F5-409B-4A62-AA88-B079606D2D45.svs,TCGA-ZX-AA5X-01Z-00-DX1,x,x,x,0,
cesc,TCGA-VS-A957-01Z-00-DX1.FE01C75F-EAF4-4421-A250-E083BC1AFB14.svs,TCGA-VS-A957-01Z-00-DX1,x,x,x,0,missing segmentation to some extent
cesc,TCGA-EA-A44S-01Z-00-DX1.7AE8EECF-A35D-4111-990C-2819B20F79F6.svs,TCGA-EA-A44S-01Z-00-DX1,x,x,x,0,
cesc,TCGA-UC-A7PD-01Z-00-DX1.D4DDF9DF-57A5-4412-95F4-3747579B8DC1.svs,TCGA-UC-A7PD-01Z-00-DX1,x,x,x,0,
cesc,TCGA-FU-A23K-01Z-00-DX1.DC2AFA87-14DE-456D-8900-52F91846EC96.svs,TCGA-FU-A23K-01Z-00-DX1,x,x,x,0,
cesc,TCGA-DR-A0ZL-01Z-00-DX1.C11BCD07-A8F4-4F1D-9AE2-5A118E8AE95C.svs,TCGA-DR-A0ZL-01Z-00-DX1,x,x,x,0,
cesc,TCGA-EA-A43B-01Z-00-DX1.4EC03006-C4D1-41E2-A003-99F816F21981.svs,TCGA-EA-A43B-01Z-00-DX1,x,x,x,0,
cesc,TCGA-EA-A97N-01Z-00-DX1.EC5C1041-2180-47C8-9C17-38694B8B00EE.svs,TCGA-EA-A97N-01Z-00-DX1,x,x,x,1,missing segmentation and clumps
cesc,TCGA-VS-A9V2-01Z-00-DX1.61AD73DF-4A1D-4398-9558-00ADAF82952A.svs,TCGA-VS-A9V2-01Z-00-DX1,x,x,x,0,
cesc,TCGA-VS-A9UL-01Z-00-DX1.4348D92F-0EA0-4A98-8F5E-D52E49AF71F4.svs,TCGA-VS-A9UL-01Z-00-DX1,x,x,x,0,
cesc,TCGA-VS-A8Q8-01Z-00-DX1.F47487F3-799F-4701-A066-8167E41F78C9.svs,TCGA-VS-A8Q8-01Z-00-DX1,x,x,x,0,
cesc,TCGA-HM-A6W2-01Z-00-DX1.462A81C4-C865-4617-A1F0-5A4EDA176A61.svs,TCGA-HM-A6W2-01Z-00-DX1,x,x,x,0,
cesc,TCGA-C5-A907-01Z-00-DX1.7DEEFC23-B631-419E-B5E0-8F9B8E974D1F.svs,TCGA-C5-A907-01Z-00-DX1,x,x,x,0,
cesc,TCGA-C5-A1MI-01Z-00-DX1.93D2D53E-C990-4CEE-AF61-A841A3798A74.svs,TCGA-C5-A1MI-01Z-00-DX1,x,x,x,0,false segmentation in folded tissue region
paad,TCGA-2J-AABF-01Z-00-DX1.4895FC60-5DC3-4B36-97AB-634AC54E5B3E.svs,1509379,296.0789417,277.5847239,rand-samples,0,
paad,TCGA-3A-A9IC-01Z-00-DX1.C41BADB4-1DC2-41EC-8572-643C9421583F.svs,1283483,346.2456324,434.2252798,rand-samples,0,
paad,TCGA-3A-A9IO-01Z-00-DX1.79FDFA65-8025-4104-9AC9-43AC01B1F3BD.svs,356898,275.6574259,167.8635783,rand-samples,0,
paad,TCGA-3A-A9IV-01Z-00-DX1.82C7069A-3B92-47AF-9522-904F1112141F.svs,918612,380.5857391,248.3729513,rand-samples,0,
paad,TCGA-FB-A4P6-01Z-00-DX1.CEA4C2BE-F262-464C-AE5E-13D93D97D97D.svs,789140,338.3025636,294.7311668,rand-samples,0,
paad,TCGA-FB-A545-01Z-00-DX1.E1FE6733-4EB1-46C9-A7DB-1DA3D4295360.svs,730626,410.8546,341.921528,rand-samples,0,
paad,TCGA-HZ-7289-01Z-00-DX1.5941c7e1-9697-43d2-984f-fe8746c41285.svs,373252,402.1964839,400.5389276,rand-samples,0,
paad,TCGA-IB-7647-01Z-00-DX1.9ECB677F-8B28-424B-81FC-0D0AD1E25865.svs,944979,393.5057477,341.5813836,rand-samples,0,
paad,TCGA-IB-A5ST-01Z-00-DX1.D594ABB6-4DC6-4778-91BF-C469F54A7DED.svs,2047854,373.1058923,373.1786423,rand-samples,0,
paad,TCGA-Q3-AA2A-01Z-00-DX1.AED7B3D3-2279-4BA4-804B-88AC3FB86600.svs,988822,394.1724719,380.4353537,rand-samples,0,
paad,TCGA-XD-AAUG-01Z-00-DX4.722A2015-9286-49C2-8DF4-177A74BE9C74.svs,1421013,363.245774,309.8100868,rand-samples,0,
paad,TCGA-XD-AAUH-01Z-00-DX3.935D958B-B47A-48C0-98AD-F79A49786B7C.svs,1349001,342.0948672,262.9456941,rand-samples,0,
paad,TCGA-L1-A7W4-01Z-00-DX3.2F9DF4D3-64AB-4D64-9BDB-AB8321FB048F.svs,TCGA-L1-A7W4-01Z-00-DX3,x,x,x,1,missing segmentation
paad,TCGA-F2-6880-01Z-00-DX1.9992FA04-D313-4B35-A130-F32A6687D662.svs,TCGA-F2-6880-01Z-00-DX1,x,x,x,0,
paad,TCGA-3E-AAAY-01Z-00-DX2.E2A81943-48E7-498B-9321-774DA624C912.svs,TCGA-3E-AAAY-01Z-00-DX2,x,x,x,0,false segmentation to some extent
paad,TCGA-IB-A7LX-01Z-00-DX1.4F89C037-AC3D-4F99-A82D-A5483A081422.svs,TCGA-IB-A7LX-01Z-00-DX1,x,x,x,0,
paad,TCGA-IB-7889-01Z-00-DX1.6D4EE9ED-5AE0-4AC2-B75C-2B26F562D346.svs,TCGA-IB-7889-01Z-00-DX1,x,x,x,0,
paad,TCGA-XD-AAUH-01Z-00-DX2.7B09965A-DCF3-4914-B091-E2DF76CEE1A9.svs,TCGA-XD-AAUH-01Z-00-DX2,x,x,x,0,
paad,TCGA-M8-A5N4-01Z-00-DX1.5204F2DA-0DC4-42C4-B74C-37BBF0FD3492.svs,TCGA-M8-A5N4-01Z-00-DX1,x,x,x,0,
paad,TCGA-LB-A7SX-01Z-00-DX1.511A9441-048A-42D9-896D-8E34D7CE2215.svs,TCGA-LB-A7SX-01Z-00-DX1,x,x,x,0,
paad,TCGA-HZ-8638-01Z-00-DX1.AD9F30CA-8943-493E-8603-7D1CF41056E6.svs,TCGA-HZ-8638-01Z-00-DX1,x,x,x,1,clumps. right part of the image is out of focus
paad,TCGA-HZ-7918-01Z-00-DX1.2503fea5-bd82-43ca-be7d-ee24968c7026.svs,TCGA-HZ-7918-01Z-00-DX1,x,x,x,0,
paad,TCGA-F2-6879-01Z-00-DX1.89AFD7FC-14E1-4266-9AF3-193E1A610681.svs,TCGA-F2-6879-01Z-00-DX1,x,x,x,0,
paad,TCGA-2J-AABP-01Z-00-DX1.E259F764-CBB9-458F-AFE4-6B76B2D05F51.svs,TCGA-2J-AABP-01Z-00-DX1,x,x,x,0,
paad,TCGA-HZ-7923-01Z-00-DX1.e2011c5c-e379-4a49-bf45-5d749f9701ae.svs,TCGA-HZ-7923-01Z-00-DX1,x,x,x,0,
paad,TCGA-FZ-5923-01Z-00-DX1.963FBB21-B961-4009-BF37-AC6C4FAA5B9C.svs,TCGA-FZ-5923-01Z-00-DX1,x,x,x,0,
paad,TCGA-HZ-8317-01Z-00-DX1.BD28612C-D35D-4664-8B88-A85EF99013AB.svs,TCGA-HZ-8317-01Z-00-DX1,x,x,x,0,
paad,TCGA-IB-7887-01Z-00-DX1.2C5FD9A8-2875-40E3-9F1D-83CAB93939D5.svs,TCGA-IB-7887-01Z-00-DX1,x,x,x,0,
paad,TCGA-IB-AAUN-01Z-00-DX1.70F5AFF8-FECD-4BEE-AD00-E03F05D29B58.svs,TCGA-IB-AAUN-01Z-00-DX1,x,x,x,0,
paad,TCGA-IB-A5SO-01Z-00-DX1.BB6833B3-C391-4542-B31B-F25484E2F9A7.svs,TCGA-IB-A5SO-01Z-00-DX1,x,x,x,0,
paad,TCGA-2J-AABH-01Z-00-DX1.EDC36BC9-F6F9-4253-93FB-8B75D8D55BE0.svs,TCGA-2J-AABH-01Z-00-DX1,x,x,x,0,
paad,TCGA-2J-AABK-01Z-00-DX1.AF5DE1FD-40EE-4149-8918-B53EC2DF727E.svs,x,x,x,x,0,
luad,TCGA-05-4382-01Z-00-DX1.76b49a4c-dbbb-48b0-b677-6d3037e5ce88.svs,240261,534.6436001,446.1907248,rand-samples,0,
luad,TCGA-44-2661-01Z-00-DX1.20cfa0f8-e3ca-4c26-9dfe-b9d416cd94b1.svs,1191989,461.555115,332.6746341,rand-samples,0,
luad,TCGA-44-7659-01Z-00-DX1.818bf5b3-b4c1-4d23-a6ae-98d5015eb8c1.svs,434248,391.0745381,296.871666,rand-samples,0,
luad,TCGA-44-7662-01Z-00-DX1.2f0b6cea-795a-40ad-93a9-319858e6fb3b.svs,107729,496.6727158,515.5486735,rand-samples,0,
luad,TCGA-44-7669-01Z-00-DX1.34d0c9ac-d3dc-4a5e-b99c-a8c1c1e120d1.svs,354739,645.6334404,635.0503503,rand-samples,0,
luad,TCGA-49-4490-01Z-00-DX1.bde106d9-1494-4775-b77d-11c86bb09b72.svs,1283415,479.8499901,558.3480934,rand-samples,0,
luad,TCGA-49-4490-01Z-00-DX4.4e94aeb6-f616-4bdd-82bc-2ca2f2b5a5c4.svs,1246083,441.3822017,544.1184251,rand-samples,0,
luad,TCGA-49-4494-01Z-00-DX4.4c6a4560-adee-4fc9-8fd8-feb7f89e51e3.svs,1857131,430.5771445,409.6964459,rand-samples,0,
luad,TCGA-49-4506-01Z-00-DX1.b13b8ef2-fd06-4309-a767-696a9afeaedd.svs,1690565,480.6139977,479.885761,rand-samples,0,
luad,TCGA-49-4512-01Z-00-DX7.1f758560-85e2-4cf9-a81a-317536d96bcc.svs,843285,481.1022679,510.5054424,rand-samples,0,
luad,TCGA-50-5044-01Z-00-DX1.7E0E651F-411B-4784-B0FA-6EB612527430.svs,1651346,311.5484671,238.0925138,rand-samples,0,
luad,TCGA-50-5066-01Z-00-DX1.A2CA045A-7956-4E04-9EC9-5856FC789110.svs,1869167,450.5901083,355.7029623,rand-samples,0,
luad,TCGA-50-5942-01Z-00-DX1.da1b1274-8740-4c79-adf9-25800913eafa.svs,2085611,539.8467351,387.2316519,rand-samples,0,
luad,TCGA-50-8459-01Z-00-DX1.24D876E7-5265-4C5D-A215-0BAE5450EEF3.svs,2004691,396.3834282,312.6186764,rand-samples,0,
luad,TCGA-55-6971-01Z-00-DX1.6c790768-8252-466a-95e1-97d2086a8132.svs,305558,316.16229,228.1832547,rand-samples,0,
luad,TCGA-55-6985-01Z-00-DX1.428ad69e-c0ea-445e-8d38-fa2dab6eb81f.svs,250937,284.3347334,232.9600779,rand-samples,0,
luad,TCGA-55-7910-01Z-00-DX1.041e15d5-4852-49f6-85d9-74b510497651.svs,1346757,429.1510963,373.7800276,rand-samples,0,
luad,TCGA-55-A4DF-01Z-00-DX1.C945E1AD-BEF4-403F-BB11-BAC831D24CDA.svs,253572,336.3314562,350.016607,rand-samples,0,
luad,TCGA-62-A46R-01Z-00-DX1.AD823FBA-A63F-4D36-8B84-2C995DE5FC47.svs,1061378,435.9472883,330.0073245,rand-samples,0,
luad,TCGA-64-5775-01Z-00-DX1.9A338C1A-CDB6-41AF-B6D5-EDE608B5E3E1.svs,811189,390.5991575,273.7731642,rand-samples,0,
luad,TCGA-67-3770-01Z-00-DX1.4C14BE72-905C-4AAE-B07A-6437D98A23FA.svs,375020,327.4534451,256.8041697,rand-samples,0,
luad,TCGA-69-7974-01Z-00-DX1.e4282067-fc3d-4fee-bae7-fe99000979d4.svs,774435,382.4308857,312.1496298,rand-samples,0,
luad,TCGA-69-A59K-01Z-00-DX1.01EAF520-9AC1-4ECC-8EF3-B9122924A1E3.svs,914702,338.4295803,278.970289,rand-samples,0,
luad,TCGA-73-4670-01Z-00-DX1.a92a23d5-01aa-45a2-9f83-4784cd65fd58.svs,1611141,318.6767223,224.0236119,rand-samples,0,
luad,TCGA-75-5126-01Z-00-DX1.164887F4-9986-415F-A94A-E40E92D80DA3.svs,811257,454.4288468,421.2641662,rand-samples,0,
luad,TCGA-75-7025-01Z-00-DX1.284477D7-4F47-4084-A15C-0A7E9571E3DF.svs,180455,398.0937353,331.0337154,rand-samples,0,
luad,TCGA-78-7147-01Z-00-DX1.a9fd2c5d-b8f3-4524-bd64-6c3362ce373b.svs,2671397,378.4944668,294.5229259,rand-samples,0,
luad,TCGA-78-7154-01Z-00-DX1.596c20c2-e811-4b5e-961c-98343afcccde.svs,2503556,477.3927466,376.7008053,rand-samples,0,
luad,TCGA-86-6562-01Z-00-DX1.5dea3015-e606-4837-9f99-ac14f0aa091b.svs,865912,316.513566,248.5678167,rand-samples,0,
luad,TCGA-86-8358-01Z-00-DX1.9a14c1c0-4e5f-4df4-b569-dc631ea27865.svs,1063010,373.1655206,298.0758317,rand-samples,0,
luad,TCGA-86-A4JF-01Z-00-DX1.22828B15-D68E-4300-A3A8-FBC11B319BC5.svs,1911055,320.4667882,289.1389521,rand-samples,0,
luad,TCGA-95-7562-01Z-00-DX1.C722891A-C5C6-4F0D-A73F-259FA8DB2394.svs,1044123,505.3579674,547.601519,rand-samples,0,
luad,TCGA-95-A4VN-01Z-00-DX1.B997A80F-C396-40AB-808A-B70EB83A2B74.svs,1766283,620.6470515,577.4672163,rand-samples,0,
luad,TCGA-L9-A743-01Z-00-DX1.27ED2955-E8B5-4A3C-ADAA-82568ECCFB83.svs,943245,384.4352708,343.1659332,rand-samples,0,
luad,TCGA-MP-A4SY-01Z-00-DX1.9535274F-C850-409E-80A1-B933B2F1A110.svs,1380366,414.8448361,360.1101863,rand-samples,0,
luad,TCGA-MP-A4T6-01Z-00-DX1.085C4F5A-DB1B-434A-9D62-E2187D133B0A.svs,2375274,452.5388199,350.7240227,rand-samples,0,
luad,TCGA-MP-A4TC-01Z-00-DX1.C7DB4A7F-F6B8-4FA0-84C1-9B87D41C7749.svs,1257405,295.6385588,245.3855705,rand-samples,0,
lusc,TCGA-33-4538-01Z-00-DX7.4a9f5939-4299-4648-8f62-2a0909e8d3bd.svs,2457248,454.9971981,391.3556515,rand-samples,0,
lusc,TCGA-33-4547-01Z-00-DX3.9f19ec7f-6469-463a-a027-124c3fe5a06c.svs,2793134,377.8370379,315.8342859,rand-samples,0,
lusc,TCGA-33-4547-01Z-00-DX4.a340ca7a-a732-482c-8df6-bcdcf14890cd.svs,1997806,377.288943,279.5606924,rand-samples,0,
lusc,TCGA-33-A4WN-01Z-00-DX2.0AC8FFA9-BD94-4B28-8066-5430D6053432.svs,1137555,386.0167825,385.1377105,rand-samples,1,
lusc,TCGA-37-4129-01Z-00-DX1.0b52aa1e-20d4-4084-8fa1-2f1b7f09dd5b.svs,1592696,508.4330864,334.7164065,rand-samples,0,
lusc,TCGA-37-4135-01Z-00-DX1.3f193ee1-530c-4f37-a669-56af75bba8db.svs,2099993,440.4739454,313.53413,rand-samples,0,
lusc,TCGA-39-5027-01Z-00-DX1.54a3e035-7178-4786-870b-1f6adfb82331.svs,1283585,347.67475,381.8250766,rand-samples,0,
lusc,TCGA-39-5028-01Z-00-DX1.7994ec22-746d-4c30-8138-e6c9bc67c71f.svs,1470942,469.6615237,410.2824127,rand-samples,0,
lusc,TCGA-43-7656-01Z-00-DX1.6076ce10-fcb2-4f29-b3f3-c3f5649dc469.svs,695470,412.8286483,346.1781264,rand-samples,0,
lusc,TCGA-43-7658-01Z-00-DX1.db69fbb6-59d7-49f5-adbf-f9c030b85b73.svs,302226,458.9215885,417.4677587,rand-samples,0,
lusc,TCGA-51-4080-01Z-00-DX1.fd660ce3-3e30-4907-b54a-81002ec071f2.svs,1824406,556.265305,462.8936871,rand-samples,0,
lusc,TCGA-56-7731-01Z-00-DX1.e205943f-cb2e-4006-b3be-b07d95fea663.svs,258077,394.0197615,367.2927349,rand-samples,0,
lusc,TCGA-56-8623-01Z-00-DX1.119C11E2-16E4-48A9-B8BD-6F1E8CBFEBA1.svs,1027718,364.6989281,291.6505709,rand-samples,0,
lusc,TCGA-58-A46N-01Z-00-DX1.5D51252C-5294-4E40-ABB2-31C3BE1039F8.svs,2289781,520.8222328,479.6531145,rand-samples,1,
lusc,TCGA-66-2759-01Z-00-DX1.10135ce3-22d5-4802-907d-057fe54f5554.svs,440436,571.7062297,451.0580414,rand-samples,0,
lusc,TCGA-66-2781-01Z-00-DX1.ed9ff5b7-7c66-4bf7-bfb5-ca48b9e1a54e.svs,227545,557.1952932,479.0458997,rand-samples,0,
lusc,TCGA-66-2785-01Z-00-DX1.b9439ee1-d22b-4ccd-b53b-ce7717a37a17.svs,297534,515.2981374,496.9535498,rand-samples,0,
lusc,TCGA-66-2786-01Z-00-DX1.5fd5c25f-cb17-4650-b59e-122c6ddafe86.svs,195789,542.5220978,417.2273604,rand-samples,0,
lusc,TCGA-66-2789-01Z-00-DX1.93719e52-7dd4-4bbb-b908-c91db1d99b76.svs,332384,549.396072,418.1802476,rand-samples,0,
lusc,TCGA-66-2795-01Z-00-DX1.4141cb69-b675-49c4-85c5-21d630b5143d.svs,373983,584.1224601,520.3030094,rand-samples,0,
lusc,TCGA-68-8251-01Z-00-DX1.9d453881-d5b3-4527-93fa-799f34ba2c8f.svs,1486174,405.8101508,366.181973,rand-samples,0,
lusc,TCGA-70-6723-01Z-00-DX1.1e6468e8-0d39-48a9-af32-9968f9207810.svs,999294,490.7441734,326.7899912,rand-samples,0,
lusc,TCGA-77-6843-01Z-00-DX1.5ced4995-81a1-4dfd-82b2-0cabf4538bc5.svs,2436338,479.0779198,394.8169904,rand-samples,0,
lusc,TCGA-77-8145-01Z-00-DX1.9d76de05-3cb7-4cd8-879b-11ea7f88d583.svs,1856400,357.2961081,332.1262241,rand-samples,0,
lusc,TCGA-77-A5G8-01Z-00-DX1.4F66CA44-C238-4293-882C-5357ABD7115F.svs,1460215,337.5577042,300.0082181,rand-samples,0,
lusc,TCGA-85-7844-01Z-00-DX1.9035209b-75ae-4c9b-8edf-5851af490f29.svs,967045,505.3120682,481.2726169,rand-samples,0,
lusc,TCGA-85-8277-01Z-00-DX1.ffad077e-e969-40ba-8504-2f2103911758.svs,1797648,464.3953794,452.3324332,rand-samples,0,
lusc,TCGA-85-8287-01Z-00-DX1.3bd80053-5eb1-40f0-bdbd-9d4944c04328.svs,1269560,357.8879218,314.5343974,rand-samples,0,
lusc,TCGA-85-A4JB-01Z-00-DX1.3CEC3662-68C1-4874-8273-540459B8F138.svs,1426334,514.125885,550.3381149,rand-samples,0,
lusc,TCGA-85-A50Z-01Z-00-DX1.A8911EBB-EAB6-4787-9F6E-3E8A9F1078F3.svs,1639956,332.9393167,318.9042829,rand-samples,0,
lusc,TCGA-85-A510-01Z-00-DX1.F51CBC2D-EAD4-48B8-9444-C864012562F4.svs,1380859,353.8357566,307.5476294,rand-samples,0,
lusc,TCGA-98-A53C-01Z-00-DX1.1E06B7B5-32C3-436C-AD66-27E5829ADA85.svs,517327,418.7436167,358.9219953,rand-samples,0,
lusc,TCGA-LA-A446-01Z-00-DX1.0DC9ABAF-2FED-4F4E-B453-299441CEC607.svs,1448179,542.1984575,460.7705273,rand-samples,0,
gbm,TCGA-19-A60I-01Z-00-DX6.B8858C6F-BE89-4009-9CCD-57426ABF99FB.svs,TCGA-19-A60I-01Z-00-DX6,x,x,x,0,
gbm,TCGA-06-0122-01Z-00-DX3.f14607a9-7121-42ed-9889-40d4261a6d07.svs,TCGA-06-0122-01Z-00-DX3,x,x,x,0,
gbm,TCGA-12-0818-01Z-00-DX5.D95A36D4-8F46-4CFC-8645-71F05F87182A.svs,TCGA-12-0818-01Z-00-DX5,x,x,x,0,
gbm,TCGA-06-0141-01Z-00-DX3.0b0aaacd-38b1-46f4-b8bf-bf38c35e6188.svs,TCGA-06-0141-01Z-00-DX3,x,x,x,0,
gbm,TCGA-06-0188-01Z-00-DX5.133f13cc-4387-4abc-b47d-05b5870cfe2e.svs,TCGA-06-0188-01Z-00-DX5,x,x,x,0,
gbm,TCGA-RR-A6KA-01Z-00-DX1.245ECFED-99ED-4A67-83FB-D194BFA2320C.svs,TCGA-RR-A6KA-01Z-00-DX1,x,x,x,0,
gbm,TCGA-14-1455-01Z-00-DX2.0cb23f34-d753-4c94-b495-51c602f192df.svs,TCGA-14-1455-01Z-00-DX2,x,x,x,0,
gbm,TCGA-06-0219-01Z-00-DX2.530ad4a9-eed1-4127-8dd3-b0a7a6cb2b7d.svs,TCGA-06-0219-01Z-00-DX2,x,x,x,0,
gbm,TCGA-06-0128-01Z-00-DX5.7186276e-c7fc-4003-ae02-f2358ea8dcba.svs,TCGA-06-0128-01Z-00-DX5,x,x,x,0,
gbm,TCGA-19-2624-01Z-00-DX1.c01c3780-3e33-4068-8ce4-c67db1cccacb.svs,TCGA-19-2624-01Z-00-DX1,x,x,x,0,missing segmentation to some extent
gbm,TCGA-12-0818-01Z-00-DX2.B4D2796F-6303-439B-BB61-06F2F81CE6C0.svs,TCGA-12-0818-01Z-00-DX2,x,x,x,0,
gbm,TCGA-12-1602-01Z-00-DX4.101D2311-011B-4362-89C6-D8F0F0C28065.svs,TCGA-12-1602-01Z-00-DX4,x,x,x,0,
gbm,TCGA-06-0130-01Z-00-DX2.174bf8b2-127b-437e-b8dc-90c9f1007617.svs,TCGA-06-0130-01Z-00-DX2,x,x,x,0,
gbm,TCGA-12-1598-01Z-00-DX4.0B636310-8406-4776-B893-27B4CECB33F5.svs,TCGA-12-1598-01Z-00-DX4,x,x,x,0,
gbm,TCGA-08-0529-01Z-00-DX1.c0aefbea-1aa2-4091-b320-dbdab0964b6d.svs,TCGA-08-0529-01Z-00-DX1,x,x,x,0,
gbm,TCGA-12-0822-01Z-00-DX5.DAB7AC20-113B-4B0F-8FE9-8581497468C0.svs,TCGA-12-0822-01Z-00-DX5,x,x,x,0,
gbm,TCGA-06-0126-01Z-00-DX1.35fbd316-d2a0-421f-a822-07e52ca87d92.svs,TCGA-06-0126-01Z-00-DX1,x,x,x,1,image problem
gbm,TCGA-02-0021-01Z-00-DX1.1cf4eb25-9406-4638-b69c-e9e141930716.svs,TCGA-02-0021-01Z-00-DX1,x,x,x,0,
gbm,TCGA-14-1452-01Z-00-DX2.0a482b56-e322-488c-af00-492a7d41caeb.svs,TCGA-14-1452-01Z-00-DX2,x,x,x,0,
gbm,TCGA-14-1454-01Z-00-DX2.91c3b5b3-8640-408a-956b-7df581d85121.svs,TCGA-14-1454-01Z-00-DX2,x,x,x,0,
gbm,TCGA-19-2631-01Z-00-DX1.cfe16b12-cd2e-4c77-927d-fa3c7ff54e11.svs,TCGA-19-2631-01Z-00-DX1,x,x,x,0,
gbm,TCGA-12-0707-01Z-00-DX1.96127c4a-82dd-4c27-9697-4d3b66bb29cb.svs,TCGA-12-0707-01Z-00-DX1,x,x,x,0,
gbm,TCGA-15-1449-01Z-00-DX3.40E1E7B7-68DC-4841-86D6-E8DFA9B6959D.svs,TCGA-15-1449-01Z-00-DX3,x,x,x,0,
gbm,TCGA-06-0143-01Z-00-DX2.6c4cb4fb-440c-4099-b7db-ff863614c9b8.svs,TCGA-06-0143-01Z-00-DX2,x,x,x,0,
gbm,TCGA-06-0197-01Z-00-DX2.3e580bbd-caea-4d70-aa95-974618f337ce.svs,TCGA-06-0197-01Z-00-DX2,x,x,x,0,
gbm,TCGA-12-3653-01Z-00-DX4.47B8A4CF-3B51-4C0B-944B-E84326CFF973.svs,TCGA-12-3653-01Z-00-DX4,x,x,x,0,
gbm,TCGA-06-0174-01Z-00-DX2.de726441-7e3c-47ce-bd09-b890e2d85c5a.svs,TCGA-06-0174-01Z-00-DX2,x,x,x,0,
gbm,TCGA-19-1788-01Z-00-DX1.99757d26-ef91-46a8-a456-6dea4ff99732.svs,TCGA-19-1788-01Z-00-DX1,x,x,x,0,
gbm,TCGA-06-0206-01Z-00-DX3.00cfa9c4-d943-4821-983a-a65218de29ef.svs,TCGA-06-0206-01Z-00-DX3,x,x,x,0,
gbm,TCGA-06-1084-01Z-00-DX2.f36f31e3-2d41-410c-a5b4-91f1f7508eec.svs,TCGA-06-1084-01Z-00-DX2,x,x,x,0,
gbm,TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61.svs,TCGA-06-0208-01Z-00-DX3,x,x,x,0,
gbm,TCGA-06-0209-01Z-00-DX8.4a540299-b778-43e4-b80b-f70d5f222378.svs,TCGA-06-0209-01Z-00-DX8,x,x,x,0,
prad,TCGA-XK-AAK1-01Z-00-DX1.5354527B-905C-4F39-B469-3A64D0BC56A2.svs,TCGA-XK-AAK1-01Z-00-DX1,x,x,x,0,
prad,TCGA-YL-A8SH-01Z-00-DX3.5E1F7D7F-1081-4EBF-A924-CDDDBF838CE5.svs,TCGA-YL-A8SH-01Z-00-DX3,x,x,x,0,
prad,TCGA-EJ-5497-01Z-00-DX1.59c034ce-0c62-4b41-bd14-5e50d1584ae0.svs,TCGA-EJ-5497-01Z-00-DX1,x,x,x,0,
prad,TCGA-V1-A9OQ-01Z-00-DX1.6B57FA2E-B1D8-4CA4-B0E7-401A33ED93B4.svs,TCGA-V1-A9OQ-01Z-00-DX1,x,x,x,0,
prad,TCGA-EJ-5518-01Z-00-DX1.e7860e09-7490-4cda-be17-4c5116d1698a.svs,TCGA-EJ-5518-01Z-00-DX1,x,x,x,0,
prad,TCGA-HC-8213-01Z-00-DX1.30F3004A-B2F4-42E6-A887-8C219617778E.svs,TCGA-HC-8213-01Z-00-DX1,x,x,x,0,
prad,TCGA-YL-A9WH-01Z-00-DX1.7240AB29-F661-4456-A68D-B0FF40F553B8.svs,TCGA-YL-A9WH-01Z-00-DX1,x,x,x,0,
prad,TCGA-YL-A8HK-01Z-00-DX1.9A095D1F-A8CA-4BE4-9B42-83BC45FE54D7.svs,TCGA-YL-A8HK-01Z-00-DX1,x,x,x,0,
prad,TCGA-CH-5738-01Z-00-DX1.fcb841b3-9257-48a4-b175-26df4227b0ce.svs,261698,382.4185397,334.8108289,rand-samples,0,
prad,TCGA-CH-5753-01Z-00-DX1.c503402e-b8a1-471f-87fe-8aab40bec07a.svs,356354,363.7328976,331.9194812,rand-samples,0,
prad,TCGA-CH-5764-01Z-00-DX1.153078f9-e6c0-48f4-af0a-5a6eb83082e7.svs,162095,318.6261143,285.4015499,rand-samples,0,
prad,TCGA-EJ-5512-01Z-00-DX1.6034a735-b58c-4a6d-886a-b0a153bedeee.svs,736474,435.5104797,312.3792099,rand-samples,0,
prad,TCGA-EJ-5516-01Z-00-DX1.50003728-b68b-4e22-96d8-8fce43a03274.svs,945914,371.4167895,300.4477241,rand-samples,0,
prad,TCGA-EJ-5531-01Z-00-DX1.c6ca0cde-3ebc-4de9-8a53-e666239deba3.svs,375955,416.3735474,463.9655982,rand-samples,0,
prad,TCGA-G9-6329-01Z-00-DX1.644ad1cf-baca-4b4c-ba0b-c4ecdd42750c.svs,1227060,353.6314214,297.8517274,rand-samples,0,
prad,TCGA-G9-6332-01Z-00-DX1.1f517e93-7c02-473e-bc89-a86ff72c4f77.svs,944571,391.9920811,343.9633436,rand-samples,0,
prad,TCGA-G9-6336-01Z-00-DX1.ec538aa0-4ecf-412c-9a5f-4babd4201307.svs,1621120,423.583557,450.9984056,rand-samples,1,
prad,TCGA-G9-6356-01Z-00-DX1.e9631d5e-7454-4dab-b3f8-f157f0ed3715.svs,1414774,357.6487587,267.2008846,rand-samples,0,
prad,TCGA-HC-7749-01Z-00-DX1.2dbf5d61-954d-406e-9cc3-f1590268597f.svs,138006,377.0197093,271.3263692,rand-samples,0,
